Unique_ID,Product_URL,Product_Title,Brand,Model,Specifications,No_of_Ratings,No_of_Reviews,Overall_Rating,Average_Rating,Review_Titles,Review_Texts
34,https://www.flipkart.com/dell-inspiron-5430-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-in54308tr2g001ors1-thin-light-laptop/product-reviews/itm2d84af8f1410c?pid=COMGQ2TVQWSF2S7H&lid=LSTCOMGQ2TVQWSF2S7HPET4NA&marketplace=FLIPKART,DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin and Light Laptop Reviews,DELL,Inspiron 5430 Intel Core i5 13th Gen,16 GB/512 GB SSD/Windows 11 Home,163,20,4,4.5,super nice nice brilliant valueformoney mindblowing purchase mindblowing purchase super best in the market perfect product,fabulous product gen u processor gb ram good working excel internet surfing this laptop default consumes gb ram im software engineer trouble run software configuration everything mostly fine except trackpad many pointed clicking back laptop this mostly cheaper build quality use plastic back cover trust would able use laptop uneven surfaces if okay would really problems secondly weight device also much compared inch laptops even though doesnt powerful processor h p series veery good product dell inspiron upgraded model laptop performance laptop good display also good battery backup sufficient wonderful product super good prize high good productand awesome lightingbest performance good product good productworth money
34,https://www.flipkart.com/dell-inspiron-5430-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-in54308tr2g001ors1-thin-light-laptop/product-reviews/itm2d84af8f1410c?pid=COMGQ2TVQWSF2S7H&lid=LSTCOMGQ2TVQWSF2S7HPET4NA&marketplace=FLIPKART&page=2,DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin and Light Laptop Reviews,DELL,Inspiron 5430 Intel Core i5 13th Gen,16 GB/512 GB SSD/Windows 11 Home,163,20,4,4.7,best in the market wonderful super wonderful worthless pretty good unsatisfactory best in the market mindblowing purchase worthless,very nice product super very good product fingerprint scanner very thin laptop very less weight outstanding performance backlit keypad light available value money product good please dont purchase after one month tuch pad working properly worst product could provided finger print reader price mouse pad working automatically required human touch very nice an amazing touch pad working despite paying huge amount money
36,https://www.flipkart.com/dell-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-vostro-3530-thin-light-laptop/product-reviews/itm79bd3633b64b4?pid=COMGZ8NDUXGPXTVZ&lid=LSTCOMGZ8NDUXGPXTVZDATROE&marketplace=FLIPKART,DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Laptop Reviews,DELL,Intel Core i3 13th Gen 1305U,8 GB/512 GB SSD/Windows 11 Home,74,5,4,4.5,really nice simply awesome bad quality not recommended at all hated it,good product awesome after use several hours charging problem comes performance bad after days screen fully black
6,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x515ea-ej328ws-thin-light-laptop/product-reviews/itmee696f665be05?pid=COMGZKHQQQZBGZZD&lid=LSTCOMGZKHQQQZBGZZDMSPA1H&marketplace=FLIPKART,ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ328WS Thin and Light Laptop Reviews,ASUS,Vivobook 15 Intel Core i3 11th Gen 1115G4,8 GB/512 GB SSD/Windows 11 Home,264,19,4.1,4.2,fair nice product really nice not recommended at all good choice valueformoney simply awesome nice product worth every penny great product,the backlit keyboard mentioned features rest sometimes hangs good deal product good except low battery backup average rating ver very bad experiencethe delivered product per specification even putting replacement request two times flipkart reject request even checked product physically onceseller denied replace product good choice good product good good lovely nice product
6,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x515ea-ej328ws-thin-light-laptop/product-reviews/itmee696f665be05?pid=COMGZKHQQQZBGZZD&lid=LSTCOMGZKHQQQZBGZZDMSPA1H&marketplace=FLIPKART&page=2,ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ328WS Thin and Light Laptop Reviews,ASUS,Vivobook 15 Intel Core i3 11th Gen 1115G4,8 GB/512 GB SSD/Windows 11 Home,264,19,4.1,4.2,delightful best in the market really nice dont waste your money unsatisfactory good choice valueformoney terrible product delightful,best price this price range one best laptopim satisfied product thanks flipkart delivery time without dents scratches laptop overall product good students product good keylit working weight low display quality poor quality dont buy product bad battery poor display quality heating issue the issue backlit mentioned product details good value money nice product its thin light mentioned could little better
70,https://www.flipkart.com/samsung-galaxy-book-2-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-np550-thin-light-laptop/product-reviews/itmcb89499a3c4e4?pid=COMGH3V3UUGM46BQ&lid=LSTCOMGH3V3UUGM46BQZAGUN0&marketplace=FLIPKART,SAMSUNG Galaxy Book 2 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop Reviews,SAMSUNG,Galaxy Book 2 Intel Core i5 12th Gen 1235U,8 GB/512 GB SSD/Windows 11 Home,3722,362,4.3,4.6,excellent good quality product wonderful mindblowing purchase pretty good decent product best in the market highly recommended worth the money mindblowing purchase,ram upgradable things good colour look stunningggg the display competition battery life extended setting hours sound speakers good although samsung inner software gives lots features office included thats need buying ms word excel powerpointif getting laptop best laptop everrrram upgraded upto gb two slots gb rams i writing review jani got jan flipkart delivered safely exact date it cost know comes laptopdisplay one word best display showing deep black like amoledoledspeaker speaker good volume high bassy bad when turn dolby gives best experience littrely best stereo experiencenote use laptop hard surface like table best sound experience bcoz speaker bottombody not very good product value nice product value money it misses backlite keyboard fingerprint reader other good bought product big billion day sale discounts for price good specificationspros good lightweight design extremely compact type c charger this helps reducing weight laptop bag drastically good display decent speakers hi ghe quality also goodcons very bad ram management my laptop came gb ram idle showed usage ram memory i immediately updated adding one best laptop orice catagoryunder k company giving i th gen price pointdisplay quite good compared hps ips display category con backlit keyboardbut folks tends forget value device givingvery fast ssd fast ram upgradable upto gb laptop take seconds boot upto increase laptops battery health search samsung settings go battery performance turn battery prote look feel laptop superb light weightsound really awesome experiencewhen watching videosso seen sound quality laptopyou happily enjoy watching movies hours without need speaker good design good displaylow sound quality charging time two hours battery life ok perfect pc btech students
70,https://www.flipkart.com/samsung-galaxy-book-2-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-np550-thin-light-laptop/product-reviews/itmcb89499a3c4e4?pid=COMGH3V3UUGM46BQ&lid=LSTCOMGH3V3UUGM46BQZAGUN0&marketplace=FLIPKART&page=10,SAMSUNG Galaxy Book 2 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop Reviews,SAMSUNG,Galaxy Book 2 Intel Core i5 12th Gen 1235U,8 GB/512 GB SSD/Windows 11 Home,3722,362,4.3,3.7,worth every penny super just okay good does the job does the job does the job wonderful valueformoney delightful,great product got dissapointed graphics performace expecting inter iris xe graphics unfortunately theres uhd graphics basic level gaming pretty worsehowever afterall great design processor performance awesome good faru products battery performance bad performance isnt good reviews showingbattery biggest con productif youre middle class family value money overall decent laptop cons i highlighted battery backup hours not bad good one battery backup comparatively low laptop good i bought gb ram model costed k fingerprint backlit keyboard i really dont missbattery last around hours nice product working smoothly day day taskdisplay top notch performance
13,https://www.flipkart.com/acer-aspire-3-amd-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/product-reviews/itm3f90aea501859?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHTE1AZY&marketplace=FLIPKART,Acer Aspire 3 AMD Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop Reviews,Acer,Aspire 3 AMD Dual Core 3020e,4 GB/256 GB SSD/Windows 11 Home,952,90,4.1,4.5,delightful great product simply awesome good choice excellent great product super worth the money does the job worth every penny,good product normal works i open manny application browser excel works everything running normal time good value money its nice laptop students it looks cool stylish laptop specially suggest for daily use home study purposes although has inbuilt radeon graphics system this laptop best budget price anyone efford battery backup would better run battery upto hour company claims hour good product awesome price range just ok buy item days ago item battery indications led sudden stop day look performance computer good styles design usb port audio jack desnot workingit good computer thats gussing manufacturer defect somthing else units comes thiss problems very good product
13,https://www.flipkart.com/acer-aspire-3-amd-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/product-reviews/itm3f90aea501859?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHTE1AZY&marketplace=FLIPKART&page=9,Acer Aspire 3 AMD Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop Reviews,Acer,Aspire 3 AMD Dual Core 3020e,4 GB/256 GB SSD/Windows 11 Home,952,90,4.1,4.8,not recommended at all perfect product good quality product mindblowing purchase worth the money terrific super simply awesome great product did not meet expectations,fully west money laptop properly working nice ok black white backgrounddisplay problam very good beautiful fast system value money very good product but little use gets hot stops working time good very nice very bad product always hang use chrome nalwade waste money no return available product
61,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-7-octa-core-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/product-reviews/itm2a46b1c472cac?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUYCPD5P&marketplace=FLIPKART,Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) IdeaPad Gaming 3 15ACH6 Gaming Laptop Reviews,Lenovo,IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H,8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050,802,94,4.5,5.0,terrific purchase highly recommended best in the market terrific purchase awesome wonderful brilliant terrific must buy terrific purchase,ultimate performanceextremely good thermals low heating gpu temperature c warzonei suggest use external fan beneath laptop minimum temperaturei actually gb ram laptopgb stickspreferred ram minimum gb gamingthis laptop feels like macbook air terms windows optimizationspeaking gaming upgrade ram gb update rtx drivers latest game support dlss turn dlss balanced like been using device month i must say price i bought performance good though battery life good hardly hours full chargeoverall laptop performance good want gaming however connect power source better performancebelieve device gb ram give excellent performance p gamingwithout lag processor strong enough handle tough gamescomes rtx series car great value money product it got ryzen series rtx definitely worth k range bbd salenot great speakers work hz refresh rate screen also position exhaust ducts towards screen felt pretty odd seemed like would melt screenotherwise great purchasealso highly recommended upgrade gb ram even better performance performance is enough for gamersbut battery is not too goodi got this in value for money amaaaazing laptop besttt performance superb performancetake gb upgrade gb if taking gballroundergame testedwarzone battlefield pubg spiderman god war etc just receiveduse day i update product amazingand i get kin local market scare product refurbished damage believe im case good amazing definitely opinion buy i bought k worth price value money very good device terms specification built quality price point surely consider buying
61,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-7-octa-core-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/product-reviews/itm2a46b1c472cac?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUYCPD5P&marketplace=FLIPKART&page=10,Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) IdeaPad Gaming 3 15ACH6 Gaming Laptop Reviews,Lenovo,IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H,8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050,802,94,4.5,4.5,fabulous does the job wonderful worth every penny,excellent laptop gaming coding good battery backup bad best performer price range productivity machinedisplay coming hz ips good quality expected worse display quality better smoothness surprise actually pretty goodbattery battery small capacity shows laptop drains quick use mostly dc worriesio usb ports type c shouldve full usb port gigabit ethernet port wifi bluetooth headphonemi good product
35,https://www.flipkart.com/dell-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-32-emmc-storage-ubuntu-latitude-3420-business-laptop/product-reviews/itmec8d56008358f?pid=COMGZBHZTTXGGXXZ&lid=LSTCOMGZBHZTTXGGXXZEFGF5P&marketplace=FLIPKART,DELL Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/32 GB EMMC Storage/Ubuntu) Latitude 3420 Business Laptop Reviews,DELL,Intel Core i3 11th Gen 1115G4,8 GB/256 GB SSD/32 GB EMMC Storage/Ubuntu,135,8,3.8,5.0,best in the market wonderful terrific purchase awesome horrible worst experience ever not recommended at all classy product,jast awesome very super quality laptop low price brand dell the best superb good use bad product bad product worst product world dont buy product please guys very good
8,https://www.flipkart.com/asus-vivobook-s-14-intel-evo-h-series-core-i5-12th-gen-12500h-8-gb-512-gb-ssd-windows-11-home-s3402za-ly522ws-thin-light-laptop/product-reviews/itmfee55947a37e1?pid=COMGNY4VWHZKRSHT&lid=LSTCOMGNY4VWHZKRSHTND9HRE&marketplace=FLIPKART,ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY522WS Thin and Light Laptop Reviews,ASUS,Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H,8 GB/512 GB SSD/Windows 11 Home,2201,207,4.4,4.7,very good worth the money awesome fabulous worth the money perfect product terrific purchase terrific purchase great product terrific,i using laptop week overall good laptop use i working software professionthe laptop good software development office worki devops engineerthe bootup time quick start secthe i th h processor excellent one main point buy laptop also intel evo certified laptopeven though laptop intel evo certified battery backup ok in evo certification criteri im programmer also cyber security expertif person want buy laptop programming cybersecurity buy without hesitation money wasted the performance top level the battery backup hours display awsome anti glare build quality awsome i love laptop just got k offer very happy master class peice nice product good battery back type c charging good performance handy top level performance day days uses best coding multiple uses great the normal open heavy software using laptop past days overall satisfied will review performance months nice performance hour battery life gb integrated graphics gb ram gb soldergen ssdbest laptop for codingk video we play in fpsno lagbut speaker noise is low which disappoints us great experience good laptop light weight better performance range go
8,https://www.flipkart.com/asus-vivobook-s-14-intel-evo-h-series-core-i5-12th-gen-12500h-8-gb-512-gb-ssd-windows-11-home-s3402za-ly522ws-thin-light-laptop/product-reviews/itmfee55947a37e1?pid=COMGNY4VWHZKRSHT&lid=LSTCOMGNY4VWHZKRSHTND9HRE&marketplace=FLIPKART&page=10,ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY522WS Thin and Light Laptop Reviews,ASUS,Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H,8 GB/512 GB SSD/Windows 11 Home,2201,207,4.4,4.6,worth the money perfect product good quality product worth every penny brilliant moderate hated it good quality product not recommended at all classy product,so far experience product overall good however i think brand could provided laptop ram uprgration gigs user like upgradation upto tb storage sufficient as laptop evo certified customer whatever necessary parameters crucial covered one important thing sometimes fingerprint scanner feels laggy sometimes fails recognize finger also lid laptop nice product allah well value money go value believe laptop worst battery backup evoi thought must professionals provide enough battery backup i would know battery lasts hrs normal work i would rather go gaming laptop least satisfy less battery backup i could say due gaming criteria worst product flipkart sound quality really bad i think nokia keypad phones much better sound its good small size thing good one thing one thing worst fingerprintits like laptop fingerprint all thing ousome believe the laptop uniform base there problem bodybuild it remaining steady even concrete symmetrical base even flpkart doesnt give option selected placing replacement requests best laptop ever features
60,https://flipkart.com/lenovo-ideapad-3-intel-core-i3-10th-gen-10110u-8-gb-256-gb-ssd-windows-11-home-15iml05-thin-light-laptop/product-reviews/itm6976e7038f4ba?pid=COMG6AKVAHWTHAQG&lid=LSTCOMG6AKVAHWTHAQG68ORK6&marketplace=FLIPKART,Lenovo IdeaPad 3 Intel Core i3 10th Gen 10110U - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop Reviews,Lenovo,IdeaPad 3 Intel Core i3 10th Gen 10110U,8 GB/256 GB SSD/Windows 11 Home,4208,425,4.3,4.6,valueformoney nice product really nice excellent pretty good terrific purchase excellent classy product perfect product worth every penny,better performance better battery life its good laptop price range better pricing market getting less pricing market configuration online year warranty i think fair deal gb ram gb ssd i th generation i think deserved price laptop really cool fine stylish design thing battery said hours back comes actual hours first impression awesome hanging problem battery response also goodthanks flipkart nice this product good but took much times delivered days value money i recommend buy laptop worth buying everything perfect price point except camera still better others price rangebattery backup upto hr lenovo ideapad core i laptop nice also performance copy paste speed also high due ssd love recommend friends thanks one best laptop market home usage mindblowing display crystal clear sound quality smooth touch experiencerun k video built windows ms office along many useful softwares if looking budget laptop go i bet definitely like good
60,https://flipkart.com/lenovo-ideapad-3-intel-core-i3-10th-gen-10110u-8-gb-256-gb-ssd-windows-11-home-15iml05-thin-light-laptop/product-reviews/itm6976e7038f4ba?pid=COMG6AKVAHWTHAQG&lid=LSTCOMG6AKVAHWTHAQG68ORK6&marketplace=FLIPKART&page=10,Lenovo IdeaPad 3 Intel Core i3 10th Gen 10110U - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop Reviews,Lenovo,IdeaPad 3 Intel Core i3 10th Gen 10110U,8 GB/256 GB SSD/Windows 11 Home,4208,425,4.3,4.1,worth the money good choice worth the money nice product valueformoney very good wonderful good quality product valueformoney excellent,simple super very nice product good one imp thing bag included box worth bying product good loved its good stylish looking good working full satisfaction only mising backlit keyboard value money good laptopspeed goodbattery hour
46,https://www.flipkart.com/hp-g9-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-dos-841w6pa-thin-light-laptop/product-reviews/itmffac8a2b263c2?pid=COMGSYYSWMSN2N2Z&lid=LSTCOMGSYYSWMSN2N2ZYSEABY&marketplace=FLIPKART,HP G9 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/DOS) 841W6PA Thin and Light Laptop Reviews,HP,G9 AMD Ryzen 3 Dual Core 3250U,8 GB/512 GB SSD/DOS,126,12,3.8,4.2,mindblowing purchase really nice mindblowing purchase really nice very poor awesome delightful good quality product unsatisfactory nice,excellent nice good oke dont take product poor nice laptop good nice very worst fraud company flipkart worst experience ok
19,https://www.flipkart.com/acer-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-al15-51-laptop/product-reviews/itm5101dc7b33b19?pid=COMGS7E7DFZTDW6B&lid=LSTCOMGS7E7DFZTDW6BDZSIOV&marketplace=FLIPKART,Acer Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop Reviews,Acer,Intel Core i5 11th Gen,8 GB/512 GB SSD/Windows 11 Home,88,7,4.3,4.6,pretty good simply awesome wonderful just okay super fabulous excellent,the product nice appearancelight weightit fasteverything works well butbattery poor poor excellent excellent product battery backup badother performance good nice product value money nice nice laptop cheap best
33,https://www.flipkart.com/dell-inspiron-5430-intel-core-i5-13th-gen-16-gb-1-tb-ssd-windows-11-home-in5430jnh1p001ors1-thin-light-laptop/product-reviews/itm2d84af8f1410c?pid=COMGS7Q97SVKWGJJ&lid=LSTCOMGS7Q97SVKWGJJ7N6RRT&marketplace=FLIPKART,DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) IN5430JNH1P001ORS1 Thin and Light Laptop Reviews,DELL,Inspiron 5430 Intel Core i5 13th Gen,16 GB/1 TB SSD/Windows 11 Home,163,20,4,4.5,super nice nice brilliant valueformoney mindblowing purchase mindblowing purchase super best in the market perfect product,fabulous product gen u processor gb ram good working excel internet surfing this laptop default consumes gb ram im software engineer trouble run software configuration everything mostly fine except trackpad many pointed clicking back laptop this mostly cheaper build quality use plastic back cover trust would able use laptop uneven surfaces if okay would really problems secondly weight device also much compared inch laptops even though doesnt powerful processor h p series veery good product dell inspiron upgraded model laptop performance laptop good display also good battery backup sufficient wonderful product super good prize high good productand awesome lightingbest performance good product good productworth money
33,https://www.flipkart.com/dell-inspiron-5430-intel-core-i5-13th-gen-16-gb-1-tb-ssd-windows-11-home-in5430jnh1p001ors1-thin-light-laptop/product-reviews/itm2d84af8f1410c?pid=COMGS7Q97SVKWGJJ&lid=LSTCOMGS7Q97SVKWGJJ7N6RRT&marketplace=FLIPKART&page=2,DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) IN5430JNH1P001ORS1 Thin and Light Laptop Reviews,DELL,Inspiron 5430 Intel Core i5 13th Gen,16 GB/1 TB SSD/Windows 11 Home,163,20,4,4.7,best in the market wonderful super wonderful worthless pretty good unsatisfactory best in the market mindblowing purchase worthless,very nice product super very good product fingerprint scanner very thin laptop very less weight outstanding performance backlit keypad light available value money product good please dont purchase after one month tuch pad working properly worst product could provided finger print reader price mouse pad working automatically required human touch very nice an amazing touch pad working despite paying huge amount money
43,https://www.flipkart.com/hp-chromebook-mediatek-mt8183-4-gb-64-gb-emmc-storage-chrome-os-11a-na0002mu/product-reviews/itmd49c881ebf1ac?pid=COMGYJYYA7FFRXZC&lid=LSTCOMGYJYYA7FFRXZCBWFST1&marketplace=FLIPKART,HP Chromebook MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook Reviews,HP,Chromebook MediaTek MT8183,4 GB/64 GB EMMC Storage/Chrome OS,7098,593,3.7,4.2,good quality product worth the money fair does the job pretty good fabulous super great product awesome nice product,having used device days difference smartphone laptop gets even blurred this power workhorse machine designed one but sure great asset simple daily activities surfing emailing conferencing home display soso hence important advise go higher end laptop but price point good buy if need experience android nice battery life gooddisplay working also goodbut small sizesound quality ok expectedweight less easy carryover goodi worked product almost one month really like ituse students all good bluetooth working swith automatically want replace thank u received yesterdayit plastic body touchscreen works well touchpad also great boots seconds it port usb typea able insert harddiskpendrive usb device unfortunately youll forcefully port tighsmall devices it usb typec port mm audio jack slot memory card i used around hours approx battery used it gb ram os occupie loved superb performance awesome battery touch wow complete package design also premium build also premium loved best laptop price rangeit supports google playstore application onlywindows software supportboot time fasteasy access application like android phonei got gb emmc storage gb gb get storage purposeips display good night mode also availablei able play video p without lagging struck excellent laptop learning children awesome product hp best students best for online classes zoom meetings browsing reason portability excellent battery life camera quality average video conferences you may get best typing experience better many windows devices almost twice price chrome os light weight also supports android apps google definitely comes better desktop experience future it also providing updates till build quality fine fo
43,https://www.flipkart.com/hp-chromebook-mediatek-mt8183-4-gb-64-gb-emmc-storage-chrome-os-11a-na0002mu/product-reviews/itmd49c881ebf1ac?pid=COMGYJYYA7FFRXZC&lid=LSTCOMGYJYYA7FFRXZCBWFST1&marketplace=FLIPKART&page=10,HP Chromebook MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook Reviews,HP,Chromebook MediaTek MT8183,4 GB/64 GB EMMC Storage/Chrome OS,7098,593,3.7,5.0,dont waste your money fabulous perfect product simply awesome excellent excellent mindblowing purchase awesome super wonderful,this bit os machine please noted fraud hauling review media report everyone telling bit os mine clearly seen bit it good device value money even check reviews youtube outstanding product its compact featurepacked heavy the functions also easily understandable kids work just wow good product good alternative windows laptops good screen small after six month using really suprrrrbbbb nice lightweight notebook kids need windows big capacity hard drive battery backup touch excellent best study can play games display good satisfaction level low if one needs laptop studying watching films times need spend k windows laptops best the best part supports almost apps google play store laptop amazing touchscreendisplay designsound quality also good worth money
17,https://www.flipkart.com/acer-extensa-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-ex-215-54-583m-thin-light-laptop/product-reviews/itmb56a6a6028189?pid=COMGGYEBSGX9SEBG&lid=LSTCOMGGYEBSGX9SEBGHRSZVF&marketplace=FLIPKART,Acer Extensa 15 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54-583M Thin and Light Laptop Reviews,Acer,Extensa 15 Intel Core i5 11th Gen 1135G7,8 GB/512 GB SSD/Windows 11 Home,385,29,4,4.2,worth the money fair good choice just wow good worth every penny does the job worth the money very good must buy,after usage really dissatisfied really dumb speaker used laptop even smartphone better speaker if dont good bluetooth speaker i advice use money better laptop better speakers the ram used also slow i dont see acer decided save important things effect user experience performance especially th genthe underside thermals disappointing i seen years average performance display good value money product good some heating issue otherwise product good battery backup low hours max watching online content like netflix unacademyprime etcnot suitable online classesi specially purchase online classes due battery issue iam unsatisfied excellent average laptop bad battery backup good lap price range good super
17,https://www.flipkart.com/acer-extensa-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-ex-215-54-583m-thin-light-laptop/product-reviews/itmb56a6a6028189?pid=COMGGYEBSGX9SEBG&lid=LSTCOMGGYEBSGX9SEBGHRSZVF&marketplace=FLIPKART&page=3,Acer Extensa 15 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54-583M Thin and Light Laptop Reviews,Acer,Extensa 15 Intel Core i5 11th Gen 1135G7,8 GB/512 GB SSD/Windows 11 Home,385,29,4,4.5,did not meet expectations delightful unsatisfactory classy product did not meet expectations slightly disappointed not good moderate did not meet expectations,the speaker working well good product battery system quantity poor goodworth money very poor sound charging adapter issue please request parches products filipkart filipkart retun policy poor writing review using days price get valuable laptops talking battery sounds poor performance bery slow even i surprised like i tha laptop good provide charge heating min plug tha cable charge poor thini also requested return product only damage defected products return choice except i bought laptop thinking much i buy im totally disappointedthe purpose i needed laptop better sound quality main thing missing i dont like i use bluetooth thats im saved cant kept bluetooth shoved ears listen song watch video class i cant even hear word normal speaker totally disappointed dont buy product people around ar battery capacity poor please dont purchase item accer i hanging days they fraud very slow processor hanging problem very worst thing
5,https://www.flipkart.com/asus-vivobook-14-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1404va-nk521ws-thin-light-laptop/product-reviews/itme772f3529c8fc?pid=COMGZDQJAHZJUHNS&lid=LSTCOMGZDQJAHZJUHNSQK20U2&marketplace=FLIPKART,ASUS VivoBook 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK521WS Thin and Light Laptop Reviews,ASUS,VivoBook 14 Intel Core i5 13th Gen 1335U,8 GB/512 GB SSD/Windows 11 Home,164,18,3.9,4.4,classy product terrific purchase terrific purchase just okay pretty good delightful unsatisfactory best in the market could be way better useless product,best laptop price segment too fast easy use decent look legs great looks compact good product price screen quality goodspeakers loudbut decent processor nice product value money has fingerprint option good touch pad workingbad performance best budget the battery backup poor very bad product purchase anyone laptop touchpad slow working flipkart response problem
5,https://www.flipkart.com/asus-vivobook-14-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1404va-nk521ws-thin-light-laptop/product-reviews/itme772f3529c8fc?pid=COMGZDQJAHZJUHNS&lid=LSTCOMGZDQJAHZJUHNSQK20U2&marketplace=FLIPKART&page=2,ASUS VivoBook 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK521WS Thin and Light Laptop Reviews,ASUS,VivoBook 14 Intel Core i5 13th Gen 1335U,8 GB/512 GB SSD/Windows 11 Home,164,18,3.9,5.0,worth every penny terrific purchase best in the market dont waste your money super very poor worthless did not meet expectations,good good laptopgood performancegood quality designbatter backup upto hrsbut ram gb awesome product within month keyboard working properly over heating issues frequently showed lags occasions very good display worst rest things good laptop touchpad working properly within days hard disk got damaged
